Sentence #,Word,POS,Tag
6294,rồi,O,O
6294,"đó,",O,O
6294,giảm,O,B-cm
6294,quạt,O,B-dv
6294,hút,O,I-dv
6294,mùi,O,E-dv
6294,đi,O,O
6295,mở,O,B-cm
6295,giúp,O,O
6295,mình,O,O
6295,cái,O,O
6295,radio,O,B-dv
6295,với,O,O
6296,kiểm,O,B-cm
6296,tra,O,E-cm
6296,giúp,O,O
6296,mình,O,O
6296,cái,O,O
6296,bóng,O,B-dv
6296,sân,O,E-dv
6297,bật,O,B-cm
6297,cái,O,O
6297,đèn,O,B-dv
6297,âm,O,I-dv
6297,trần,O,E-dv
6297,ở,O,O
6297,trong,O,O
6297,wc,O,B-loc
6297,"nhé,",O,O
6297,lúc,O,O
6297,19,O,B-ta
6297,giờ,O,I-ta
6297,45,O,I-ta
6297,phút,O,E-ta
6298,nắng,O,O
6298,"quá,",O,O
6298,đóng,O,B-cm
6298,cái,O,O
6298,rèm,O,B-dv
6298,trong,O,O
6298,phòng,O,B-loc
6298,chính,O,E-loc
6298,giúp,O,O
6298,anh,O,O
6298,nhá,O,O
6299,mở,O,O
6299,chế,O,O
6299,độ,O,O
6299,hẹn,O,O
6299,giờ,O,O
6299,tắt,O,B-cm
6299,của,O,O
6299,lò,O,B-dv
6299,vi,O,I-dv
6299,sóng,O,E-dv
6300,bật,O,B-cm
6300,hộ,O,O
6300,mình,O,O
6300,cái,O,O
6300,đèn,O,B-dv
6300,led,O,E-dv
6301,em,O,O
6301,ơi,O,O
6301,đóng,O,B-cm
6301,rèm,O,B-dv
6301,ở,O,O
6301,phòng,O,B-loc
6301,ngủ,O,E-loc
6301,cho,O,O
6301,chị,O,O
6301,nhá,O,O
6302,tăng,O,B-cm
6302,cho,O,O
6302,tôi,O,O
6302,cái,O,O
6302,bình,O,B-dv
6302,nóng,O,I-dv
6302,lạnh,O,E-dv
6302,lên,O,O
6302,82,O,B-tn
6302,độ,O,I-tn
6302,c,O,E-tn
6302,nhá,O,O
6303,tăng,O,B-cm
6303,giúp,O,O
6303,mình,O,O
6303,cái,O,O
6303,bóng,O,B-dv
6303,âm,O,I-dv
6303,trần,O,E-dv
6303,lên,O,O
6303,27%,O,B-tn
6303,với,O,O
6304,mở,O,B-cm
6304,cho,O,O
6304,mình,O,O
6304,cái,O,O
6304,máy,O,B-dv
6304,lạnh,O,E-dv
6304,nha,O,O
6305,giờ,O,O
6305,mình,O,O
6305,đang,O,O
6305,ở,O,O
6305,nhà,O,B-loc
6305,bếp,O,E-loc
6305,"á,",O,O
6305,mở,O,B-cm
6305,trong,O,O
6305,khoảng,O,O
6305,8,O,B-dr
6305,tiếng,O,I-dr
6305,6,O,I-dr
6305,phút,O,E-dr
6305,đi,O,O
6306,tắt,O,B-cm
6306,cho,O,O
6306,tôi,O,O
6306,cái,O,O
6306,máy,O,B-dv
6306,pha,O,I-dv
6306,cafe,O,E-dv
6306,kia,O,O
6306,đi,O,O
6306,nhá,O,O
6307,kiểm,O,B-cm
6307,tra,O,E-cm
6307,cái,O,O
6307,bóng,O,B-dv
6307,tròn,O,E-dv
6307,giúp,O,O
6307,anh,O,O
6307,vào,O,O
6307,lúc,O,O
6307,11,O,B-ta
6307,giờ,O,I-ta
6307,15,O,I-ta
6307,phút,O,E-ta
6307,nhớ,O,O
6308,cái,O,O
6308,bóng,O,B-dv
6308,đứng,O,E-dv
6308,anh,O,O
6308,không,O,O
6308,thấy,O,O
6308,sáng,O,O
6308,"nữa,",O,O
6308,kiểm,O,B-cm
6308,tra,O,E-cm
6308,giúp,O,O
6308,anh,O,O
6308,nhé,O,O
6309,mở,O,B-cm
6309,giúp,O,O
6309,mình,O,O
6309,cái,O,O
6309,màn,O,B-dv
6309,cuốn,O,E-dv
6309,ở,O,O
6309,trong,O,O
6309,phòng,O,B-loc
6309,với,O,O
6310,tăng,O,B-cm
6310,độ,O,O
6310,sáng,O,O
6310,các,O,O
6310,bóng,O,B-dv
6310,thả,O,E-dv
6310,ở,O,O
6310,sân,O,B-loc
6310,trước,O,E-loc
6311,tắt,O,B-cm
6311,giúp,O,O
6311,tôi,O,O
6311,cái,O,O
6311,máy,O,B-dv
6311,hút,O,I-dv
6311,bụi,O,E-dv
6311,trong,O,O
6311,phòng,O,B-loc
6311,họp,O,E-loc
6311,đi,O,O
6312,bạn,O,O
6312,ơi,O,O
6312,kiểm,O,B-cm
6312,tra,O,E-cm
6312,hộ,O,O
6312,mình,O,O
6312,cái,O,O
6312,đèn,O,B-dv
6312,bàn,O,E-dv
6312,vào,O,O
6312,lúc,O,O
6312,15,O,B-ta
6312,giờ,O,I-ta
6312,16,O,I-ta
6312,phút,O,E-ta
6312,nhá,O,O
6313,mở,O,B-cm
6313,cái,O,O
6313,màn,O,B-dv
6313,cuốn,O,E-dv
6313,ở,O,O
6313,trong,O,O
6313,phòng,O,B-loc
6313,lên,O,O
6314,cái,O,O
6314,lò,O,B-dv
6314,sưởi,O,E-dv
6314,ở,O,O
6314,đại,O,B-loc
6314,sảnh,O,I-loc
6314,bên,O,I-loc
6314,phải,O,E-loc
6314,đang,O,O
6314,"mở,",O,O
6314,đóng,O,B-cm
6314,đi,O,O
6314,cho,O,O
6314,tôi,O,O
6314,nhá,O,O
6315,trời,O,O
6315,vẫn,O,O
6315,sáng,O,O
6315,"mà,",O,O
6315,tắt,O,B-cm
6315,giúp,O,O
6315,anh,O,O
6315,cái,O,O
6315,bóng,O,B-dv
6315,sân,O,E-dv
6315,với,O,O
6315,nhé,O,O
6316,trời,O,O
6316,này,O,O
6316,hơi,O,O
6316,lạnh,O,O
6316,"á,",O,O
6316,bạn,O,O
6316,tăng,O,B-cm
6316,cho,O,O
6316,mình,O,O
6316,cái,O,O
6316,lò,O,B-dv
6316,sưởi,O,E-dv
6316,lên,O,O
6316,nha,O,O
6317,tăng,O,B-cm
6317,khoảng,O,O
6317,88%,O,B-cv
6317,cho,O,O
6317,đèn,O,B-dv
6317,tròn,O,E-dv
6317,nhớ,O,O
6318,giảm,O,B-cm
6318,giúp,O,O
6318,mình,O,O
6318,cái,O,O
6318,đèn,O,B-dv
6318,tròn,O,E-dv
6318,với,O,O
6319,giảm,O,B-cm
6319,giúp,O,O
6319,anh,O,O
6319,cái,O,O
6319,bóng,O,B-dv
6319,tròn,O,E-dv
6319,cái,O,O
6320,hút,O,O
6320,thế,O,O
6320,đủ,O,O
6320,rồi,O,O
6320,"nhỉ,",O,O
6320,giảm,O,B-cm
6320,cho,O,O
6320,mình,O,O
6320,cái,O,O
6320,máy,O,B-dv
6320,hút,O,I-dv
6320,ẩm,O,E-dv
6320,với,O,O
6321,mình,O,O
6321,muốn,O,O
6321,bạn,O,O
6321,kiểm,O,B-cm
6321,tra,O,E-cm
6321,giúp,O,O
6321,mình,O,O
6321,cái,O,O
6321,bóng,O,B-dv
6321,trụ,O,I-dv
6321,cổng,O,E-dv
6322,tắt,O,B-cm
6322,cái,O,O
6322,đèn,O,B-dv
6322,học,O,E-dv
6322,lúc,O,O
6322,2,O,B-ta
6322,giờ,O,I-ta
6322,51,O,I-ta
6322,phút,O,E-ta
6322,nhé,O,O
6323,bật,O,B-cm
6323,ở,O,O
6323,phòng,O,B-loc
6323,chính,O,E-loc
6323,thôi,O,O
6323,nhé,O,O
6325,tắt,O,B-cm
6325,giúp,O,O
6325,anh,O,O
6325,cái,O,O
6325,máy,O,B-dv
6325,rửa,O,I-dv
6325,bát,O,E-dv
6325,với,O,O
6326,trợ,O,O
6326,lí,O,O
6326,"ảo,",O,O
6326,đóng,O,B-cm
6326,cho,O,O
6326,tôi,O,O
6326,van,O,B-dv
6326,nước,O,E-dv
6326,vào,O,O
6326,lúc,O,O
6326,18,O,B-ta
6326,giờ,O,I-ta
6326,28,O,I-ta
6326,phút,O,E-ta
6327,cái,O,O
6327,đèn,O,B-dv
6327,làm,O,I-dv
6327,việc,O,E-dv
6327,của,O,O
6327,anh,O,O
6327,hơi,O,O
6327,sáng,O,O
6327,em,O,O
6327,giảm,O,B-cm
6327,xuống,O,O
6327,còn,O,O
6327,8%,O,B-tn
6327,nhé,O,O
6328,em,O,O
6328,"ơi,",O,O
6328,bật,O,B-cm
6328,giúp,O,O
6328,anh,O,O
6328,cái,O,O
6328,đèn,O,B-dv
6328,học,O,E-dv
6328,với.,O,O
6328,tối,O,O
6328,quá,O,O
6329,mở,O,B-cm
6329,cửa,O,B-dv
6329,cho,O,O
6329,anh,O,O
6329,em,O,O
6329,ơi,O,O
6330,đóng,O,B-cm
6330,cho,O,O
6330,mình,O,O
6330,cái,O,O
6330,cửa,O,B-dv
6330,với,O,O
6331,em,O,O
6331,tắt,O,B-cm
6331,hộ,O,O
6331,anh,O,O
6331,cái,O,O
6331,đèn,O,B-dv
6331,thả,O,E-dv
6331,nhé,O,O
6332,tôi,O,O
6332,hơi,O,O
6332,bị,O,O
6332,đau,O,O
6332,mắt,O,O
6332,"ấy,",O,O
6332,giảm,O,B-cm
6332,giúp,O,O
6332,tôi,O,O
6332,bóng,O,B-dv
6332,hắt,O,E-dv
6332,trong,O,O
6332,phòng,O,B-loc
6332,thu,O,E-loc
6332,với,O,O
6333,mở,O,B-cm
6333,giúp,O,O
6333,mình,O,O
6333,cái,O,O
6333,điều,O,B-dv
6333,hòa,O,E-dv
6334,ngoài,O,O
6334,trời,O,O
6334,sáng,O,O
6334,"thế,",O,O
6334,đóng,O,B-cm
6334,giúp,O,O
6334,anh,O,O
6334,cái,O,O
6334,màn,O,B-dv
6334,cuốn,O,E-dv
6334,với,O,O
6334,nhé,O,O
6335,giảm,O,B-cm
6335,cho,O,O
6335,mình,O,O
6335,đèn,O,B-dv
6335,âm,O,I-dv
6335,trần,O,E-dv
6335,xuống,O,O
6335,61%,O,B-tn
6335,nhá,O,O
6336,trợ,O,O
6336,lý,O,O
6336,"ảo,",O,O
6336,kiểm,O,B-cm
6336,tra,O,E-cm
6336,cho,O,O
6336,mình,O,O
6336,cái,O,O
6336,bóng,O,B-dv
6336,ngủ,O,E-dv
6336,"nha,",O,O
6336,hình,O,O
6336,như,O,O
6336,nó,O,O
6336,bị,O,O
6336,cháy,O,O
6336,rồi,O,O
6337,đóng,O,B-cm
6337,các,O,O
6337,lò,O,B-dv
6337,nướng,O,E-dv
6337,ở,O,O
6337,nhà,O,B-loc
6337,bếp,O,I-loc
6337,số,O,I-loc
6337,8,O,E-loc
6338,bật,O,B-cm
6338,giúp,O,O
6338,mình,O,O
6338,cái,O,O
6338,máy,O,B-dv
6338,in,O,E-dv
6338,ở,O,O
6338,trong,O,O
6338,phòng,O,B-loc
6338,thu,O,E-loc
6338,với,O,O
6339,kiểm,O,B-cm
6339,tra,O,E-cm
6339,giúp,O,O
6339,anh,O,O
6339,cái,O,O
6339,máy,O,B-dv
6339,mát,O,I-dv
6339,xa,O,E-dv
6339,cái,O,O
6340,sao,O,O
6340,anh,O,O
6340,không,O,O
6340,bật,O,O
6340,được,O,O
6340,bóng,O,B-dv
6340,ngủ,O,E-dv
6340,"nhỉ,",O,O
6340,kiểm,O,B-cm
6340,tra,O,E-cm
6340,giúp,O,O
6340,anh,O,O
6340,với,O,O
6340,nhé,O,O
6341,nóng,O,O
6341,quá,O,O
6341,mở,O,B-cm
6341,cho,O,O
6341,mình,O,O
6341,cái,O,O
6341,điều,O,B-dv
6341,hòa,O,E-dv
6341,với,O,O
6342,lạnh,O,O
6342,quá,O,O
6342,em,O,O
6342,"ơi,",O,O
6342,tắt,O,B-cm
6342,cho,O,O
6342,anh,O,O
6342,cái,O,O
6342,quạt,O,B-dv
6342,treo,O,I-dv
6342,tường,O,E-dv
6343,tôi,O,O
6343,không,O,O
6343,dùng,O,O
6343,bóng,O,B-dv
6343,thả,O,E-dv
6343,nữa,O,O
6343,tắt,O,B-cm
6343,nó,O,O
6343,đi,O,O
6344,bật,O,B-cm
6344,giúp,O,O
6344,anh,O,O
6344,cái,O,O
6344,bóng,O,B-dv
6344,hắt,O,E-dv
6344,lên,O,O
6344,với,O,O
6345,cái,O,O
6345,phòng,O,B-loc
6345,chính,O,E-loc
6345,nắng,O,O
6345,"quá,",O,O
6345,đóng,O,B-cm
6345,rèm,O,B-dv
6345,vào,O,O
6345,đi,O,O
6345,em,O,O
6345,ơi,O,O
6346,mở,O,B-cm
6346,các,O,O
6346,mành,O,B-dv
6346,cuốn,O,E-dv
6346,ra,O,O
6347,sao,O,O
6347,không,O,O
6347,in,O,O
6347,được,O,O
6347,"nhỉ,",O,O
6347,kiểm,O,B-cm
6347,tra,O,E-cm
6347,giúp,O,O
6347,mình,O,O
6347,cái,O,O
6347,máy,O,B-dv
6347,in,O,E-dv
6347,với,O,O
6348,hình,O,O
6348,như,O,O
6348,cái,O,O
6348,bóng,O,B-dv
6348,ốp,O,I-dv
6348,trần,O,E-dv
6348,hỏng,O,O
6348,"rồi,",O,O
6348,kiểm,O,B-cm
6348,tra,O,E-cm
6348,giúp,O,O
6348,anh,O,O
6348,với,O,O
6349,giảm,O,B-cm
6349,đèn,O,B-dv
6349,led,O,E-dv
6349,ở,O,O
6349,phòng,O,B-loc
6349,vệ,O,I-loc
6349,sinh,O,E-loc
6349,xuống,O,O
6349,54%,O,B-tn
6349,cho,O,O
6349,chị,O,O
6349,đi,O,O
6350,tắt,O,B-cm
6350,cái,O,O
6350,bóng,O,B-dv
6350,chùm,O,E-dv
6350,đi,O,O
6350,em,O,O
6350,"ơi,",O,O
6350,sáng,O,O
6350,quá,O,O
6351,mở,O,B-cm
6351,giúp,O,O
6351,mình,O,O
6351,cái,O,O
6351,cửa,O,B-dv
6351,ở,O,O
6351,phòng,O,B-loc
6351,truyền,O,I-loc
6351,thống,O,I-loc
6351,trường,O,I-loc
6351,sa,O,E-loc
6351,với,O,O
6352,tắt,O,B-cm
6352,giùm,O,O
6352,anh,O,O
6352,cái,O,O
6352,đèn,O,B-dv
6352,chùm,O,E-dv
6352,với,O,O
6353,kiểm,O,B-cm
6353,tra,O,E-cm
6353,giúp,O,O
6353,anh,O,O
6353,bóng,O,B-dv
6353,ngủ,O,E-dv
6353,trong,O,O
6353,đại,O,B-loc
6353,sảnh,O,E-loc
6353,xem,O,O
6353,"nhá,",O,O
6353,coi,O,O
6353,nó,O,O
6353,còn,O,O
6353,hoạt,O,O
6353,động,O,O
6353,được,O,O
6353,không,O,O
6354,đóng,O,B-cm
6354,giúp,O,O
6354,anh,O,O
6354,cái,O,O
6354,mành,O,B-dv
6354,với,O,O
6354,em,O,O
6354,ơi,O,O
6355,đóng,O,B-cm
6355,giúp,O,O
6355,anh,O,O
6355,cái,O,O
6355,rèm,O,B-dv
6355,cửa,O,E-dv
6355,cái,O,O
6356,mở,O,B-cm
6356,cái,O,O
6356,màn,O,B-dv
6356,cửa,O,I-dv
6356,số,O,I-dv
6356,18,O,E-dv
6356,trong,O,O
6356,phòng,O,B-loc
6356,giúp,O,O
6356,anh,O,O
6356,nhé,O,O
6357,tăng,O,B-cm
6357,cho,O,O
6357,mình,O,O
6357,cái,O,O
6357,quạt,O,B-dv
6357,hút,O,I-dv
6357,mùi,O,E-dv
6357,ở,O,O
6357,trong,O,O
6357,phòng,O,B-loc
6357,họp,O,I-loc
6357,gia,O,I-loc
6357,đình,O,E-loc
6357,đi,O,O
6358,giảm,O,B-cm
6358,cho,O,O
6358,mình,O,O
6358,cái,O,O
6358,đèn,O,B-dv
6358,tường,O,E-dv
6358,với,O,O
6359,alo,O,O
6359,em,O,O
6359,"ơi,",O,O
6359,giảm,O,B-cm
6359,giúp,O,O
6359,anh,O,O
6359,cái,O,O
6359,radio,O,B-dv
6359,với,O,O
6360,giảm,O,B-cm
6360,giúp,O,O
6360,anh,O,O
6360,cái,O,O
6360,đèn,O,B-dv
6360,âm,O,I-dv
6360,trần,O,E-dv
6360,xuống,O,O
6360,61%,O,B-tn
6360,với,O,O
6361,mới,O,O
6361,ngủ,O,O
6361,dậy,O,O
6361,mà,O,O
6361,chói,O,O
6361,mắt,O,O
6361,"thế,",O,O
6361,đóng,O,B-cm
6361,cho,O,O
6361,anh,O,O
6361,cái,O,O
6361,rèm,O,B-dv
6361,nha,O,O
6362,đóng,O,B-cm
6362,giúp,O,O
6362,anh,O,O
6362,cái,O,O
6362,rèm,O,B-dv
6362,với,O,O
6363,tắt,O,B-cm
6363,cho,O,O
6363,mình,O,O
6363,cái,O,O
6363,máy,O,B-dv
6363,in,O,E-dv
6363,với,O,O
6363,mình,O,O
6363,không,O,O
6363,dùng,O,O
6363,nữa,O,O
6364,hơi,O,O
6364,yên,O,O
6364,tĩnh,O,O
6364,nhờ.,O,O
6364,em,O,O
6364,ơi,O,O
6364,mở,O,B-cm
6364,giúp,O,O
6364,anh,O,O
6364,cái,O,O
6364,loa,O,B-dv
6364,với,O,O
6365,giảm,O,B-cm
6365,giúp,O,O
6365,anh,O,O
6365,độ,O,O
6365,sáng,O,O
6365,của,O,O
6365,bóng,O,B-dv
6365,làm,O,I-dv
6365,việc,O,E-dv
6365,trong,O,O
6365,phòng,O,B-loc
6365,thu,O,E-loc
6365,với,O,O
6366,cái,O,O
6366,quạt,O,B-dv
6366,hút,O,I-dv
6366,mùi,O,E-dv
6366,"ý,",O,O
6366,giảm,O,B-cm
6366,xuống,O,O
6366,cho,O,O
6366,mình,O,O
6366,"nhé,",O,O
6366,mình,O,O
6366,thấy,O,O
6366,đỡ,O,O
6366,đỡ,O,O
6366,rồi,O,O
6366,đấy,O,O
6367,bao,O,O
6367,giờ,O,O
6367,đến,O,O
6367,16,O,B-ta
6367,giờ,O,I-ta
6367,3,O,I-ta
6367,phút,O,E-ta
6367,thì,O,O
6367,bật,O,B-cm
6367,cái,O,O
6367,lò,O,B-dv
6367,nướng,O,E-dv
6367,cho,O,O
6367,anh,O,O
6367,nha,O,O
6368,bật,O,B-cm
6368,giúp,O,O
6368,anh,O,O
6368,cái,O,O
6368,đèn,O,B-dv
6368,led,O,E-dv
6368,cái,O,O
6369,cái,O,O
6369,bóng,O,B-dv
6369,đứng,O,E-dv
6369,bị,O,O
6369,làm,O,O
6369,sao,O,O
6369,"ấy,",O,O
6369,kiểm,O,B-cm
6369,tra,O,E-cm
6369,giúp,O,O
6369,anh,O,O
6369,với,O,O
6370,trong,O,O
6370,này,O,O
6370,tối,O,O
6370,"thế,",O,O
6370,mở,O,B-cm
6370,giúp,O,O
6370,anh,O,O
6370,cái,O,O
6370,rèm,O,B-dv
6370,với,O,O
6371,kiểm,O,B-cm
6371,tra,O,E-cm
6371,giúp,O,O
6371,mình,O,O
6371,cái,O,O
6371,đèn,O,B-dv
6371,ngủ,O,E-dv
6371,vào,O,O
6371,lúc,O,O
6371,22,O,B-ta
6371,giờ,O,I-ta
6371,57,O,I-ta
6371,phút,O,E-ta
6371,với,O,O
6372,kiểm,O,B-cm
6372,tra,O,E-cm
6372,điện,O,B-dv
6372,trong,O,O
6372,vườn,O,B-loc
6372,giúp,O,O
6372,anh,O,O
6372,"với,",O,O
6372,xem,O,O
6372,nó,O,O
6372,có,O,O
6372,vấn,O,O
6372,đề,O,O
6372,gì,O,O
6372,không,O,O
6372,nhớ,O,O
6373,cái,O,O
6373,đèn,O,B-dv
6373,trần,O,E-dv
6373,có,O,O
6373,vấn,O,O
6373,đề,O,O
6373,"rồi,",O,O
6373,kiểm,O,B-cm
6373,tra,O,E-cm
6373,cho,O,O
6373,tôi,O,O
6373,nhá,O,O
6374,tắt,O,B-cm
6374,điện,O,B-dv
6374,trong,O,O
6374,phòng,O,B-loc
6374,nghỉ,O,I-loc
6374,ngơi,O,E-loc
6374,giúp,O,O
6374,mình,O,O
6374,với,O,O
6375,bao,O,O
6375,giờ,O,O
6375,đến,O,O
6375,19,O,B-ta
6375,giờ,O,I-ta
6375,57,O,I-ta
6375,phút,O,E-ta
6375,thì,O,O
6375,em,O,O
6375,kiểm,O,B-cm
6375,tra,O,E-cm
6375,cho,O,O
6375,anh,O,O
6375,cái,O,O
6375,đèn,O,B-dv
6375,tranh,O,E-dv
6375,nha,O,O
6376,em,O,O
6376,ơi,O,O
6376,đến,O,O
6376,15,O,B-ta
6376,giờ,O,I-ta
6376,3,O,I-ta
6376,phút,O,E-ta
6376,thì,O,O
6376,kiểm,O,B-cm
6376,tra,O,E-cm
6376,cho,O,O
6376,anh,O,O
6376,cái,O,O
6376,lò,O,B-dv
6376,sưởi,O,E-dv
6376,"nhớ,",O,O
6376,anh,O,O
6376,thấy,O,O
6376,hình,O,O
6376,như,O,O
6376,bị,O,O
6376,hỏng,O,O
6376,rồi,O,O
6376,hay,O,O
6376,sao,O,O
6376,ý,O,O
6377,trợ,O,O
6377,lí,O,O
6377,"ảo,",O,O
6377,đóng,O,B-cm
6377,cho,O,O
6377,tôi,O,O
6377,cái,O,O
6377,rèm,O,B-dv
6377,cửa,O,E-dv
6377,ở,O,O
6377,phòng,O,B-loc
6377,đợi,O,E-loc
6378,em,O,O
6378,đóng,O,B-cm
6378,hộ,O,O
6378,anh,O,O
6378,cái,O,O
6378,rèm,O,B-dv
6378,cửa,O,E-dv
6378,ở,O,O
6378,phòng,O,B-loc
6378,tập,O,I-loc
6378,gym,O,E-loc
6378,nhé,O,O
6379,em,O,O
6379,ơi,O,O
6379,đóng,O,B-cm
6379,cho,O,O
6379,anh,O,O
6379,cái,O,O
6379,lò,O,B-dv
6379,nướng,O,E-dv
6379,ở,O,O
6379,trong,O,O
6379,nhà,O,B-loc
6379,tắm,O,E-loc
6379,nhé,O,O
6380,mở,O,B-cm
6380,mành,O,B-dv
6380,cuốn,O,E-dv
6380,giúp,O,O
6380,anh,O,O
6380,với,O,O
6381,tầm,O,O
6381,khoảng,O,O
6381,trời,O,O
6381,hơi,O,O
6381,sáng,O,O
6381,sáng,O,O
6381,một,O,O
6381,xíu,O,O
6381,thì,O,O
6381,đóng,O,B-cm
6381,cho,O,O
6381,mình,O,O
6381,cái,O,O
6381,rèm,O,B-dv
6381,ở,O,O
6381,phòng,O,B-loc
6381,ngủ,O,E-loc
6381,nha,O,O
6382,đóng,O,B-cm
6382,cái,O,O
6382,rèm,O,B-dv
6382,cửa,O,E-dv
6382,đi,O,O
6382,"em,",O,O
6382,chói,O,O
6382,quá,O,O
6383,mở,O,B-cm
6383,máy,O,B-dv
6383,lạnh,O,E-dv
6383,ở,O,O
6383,nhà,O,B-loc
6383,bếp,O,E-loc
6383,hộ,O,O
6383,mình,O,O
6384,em,O,O
6384,bật,O,B-cm
6384,hộ,O,O
6384,anh,O,O
6384,cái,O,O
6384,máy,O,B-dv
6384,chơi,O,I-dv
6384,game,O,E-dv
6384,nhé,O,O
6385,mở,O,B-cm
6385,ngay,O,O
6385,cái,O,O
6385,máy,O,B-dv
6385,mát,O,I-dv
6385,xa,O,E-dv
6385,lên,O,O
6385,giúp,O,O
6385,anh,O,O
6385,em,O,O
6385,ơi,O,O
6386,trời,O,O
6386,hơi,O,O
6386,"tối,",O,O
6386,em,O,O
6386,tăng,O,B-cm
6386,giúp,O,O
6386,anh,O,O
6386,cái,O,O
6386,bóng,O,B-dv
6386,lên,O,O
6386,nhé,O,O
6387,tăng,O,B-cm
6387,hộ,O,O
6387,anh,O,O
6387,cái,O,O
6387,đèn,O,B-dv
6387,cây,O,E-dv
6387,ở,O,O
6387,hành,O,B-loc
6387,lang,O,I-loc
6387,trường,O,I-loc
6387,sa,O,E-loc
6387,lên,O,O
6387,13%,O,B-tn
6387,nhớ,O,O
6388,em,O,O
6388,"ơi,",O,O
6388,cái,O,O
6388,đồng,O,B-dv
6388,hồ,O,E-dv
6388,ở,O,O
6388,phòng,O,B-loc
6388,xem,O,I-loc
6388,phim,O,E-loc
6388,nó,O,O
6388,bị,O,O
6388,làm,O,O
6388,sao,O,O
6388,á.,O,O
6388,kiểm,O,B-cm
6388,tra,O,E-cm
6388,giúp,O,O
6388,anh,O,O
6388,với,O,O
6389,cái,O,O
6389,phòng,O,B-loc
6389,chờ,O,I-loc
6389,số,O,I-loc
6389,4,O,E-loc
6389,đang,O,O
6389,nắng,O,O
6389,quá,O,O
6389,em,O,O
6389,"ơi,",O,O
6389,đóng,O,B-cm
6389,cái,O,O
6389,rèm,O,B-dv
6389,cửa,O,E-dv
6389,đi,O,O
6390,trời,O,O
6390,ơi,O,O
6390,chị,O,O
6390,quên,O,O
6390,"mất,",O,O
6390,trợ,O,O
6390,lý,O,O
6390,ơi,O,O
6390,tắt,O,B-cm
6390,giúp,O,O
6390,chị,O,O
6390,cái,O,O
6390,máy,O,B-dv
6390,tính,O,I-dv
6390,xách,O,I-dv
6390,tay,O,E-dv
6390,đi,O,O
6390,với,O,O
6391,tắt,O,B-cm
6391,hộ,O,O
6391,anh,O,O
6391,cái,O,O
6391,máy,O,B-dv
6391,mát,O,I-dv
6391,xa,O,E-dv
6391,với,O,O
6391,nhá,O,O
6392,đóng,O,B-cm
6392,giúp,O,O
6392,tôi,O,O
6392,lò,O,B-dv
6392,sưởi,O,E-dv
6392,ở,O,O
6392,trong,O,O
6392,phòng,O,B-loc
6392,bếp,O,E-loc
6392,nhớ,O,O
6392,vào,O,O
6392,lúc,O,O
6392,5,O,B-ta
6392,giờ,O,I-ta
6392,45,O,I-ta
6392,phút,O,E-ta
6392,nhớ,O,O
6393,kiểm,O,B-cm
6393,tra,O,E-cm
6393,ngay,O,O
6393,cho,O,O
6393,anh,O,O
6393,cái,O,O
6393,camera,O,B-dv
6394,đóng,O,B-cm
6394,hộ,O,O
6394,mình,O,O
6394,cái,O,O
6394,rèm,O,B-dv
6394,cửa,O,E-dv
6394,ở,O,O
6394,phòng,O,B-loc
6394,đợi,O,E-loc
6395,mở,O,B-cm
6395,giúp,O,O
6395,mình,O,O
6395,cái,O,O
6395,quạt,O,B-dv
6395,hút,O,I-dv
6395,mùi,O,E-dv
6396,một,O,O
6396,lúc,O,O
6396,nữa,O,O
6396,thì,O,O
6396,bật,O,B-cm
6396,cái,O,O
6396,đèn,O,B-dv
6396,trụ,O,I-dv
6396,cổng,O,E-dv
6396,ở,O,O
6396,sân,O,B-loc
6396,nha,O,O
6396,em,O,O
6397,tắt,O,B-cm
6397,giúp,O,O
6397,tôi,O,O
6397,bóng,O,B-dv
6397,chùm,O,E-dv
6397,đi,O,O
6397,tôi,O,O
6397,chẳng,O,O
6397,dùng,O,O
6397,nữa,O,O
6397,đâu,O,O
6398,kiểm,O,B-cm
6398,tra,O,E-cm
6398,giúp,O,O
6398,mình,O,O
6398,cái,O,O
6398,đèn,O,B-dv
6398,thả,O,E-dv
6399,mở,O,B-cm
6399,màn,O,B-dv
6399,cửa,O,E-dv
6399,ra,O,O
6399,cho,O,O
6399,nó,O,O
6399,sáng,O,O
6400,tắt,O,B-cm
6400,giúp,O,O
6400,anh,O,O
6400,cái,O,O
6400,đèn,O,B-dv
6400,sợi,O,I-dv
6400,đốt,O,E-dv
6400,với,O,O
6401,bật,O,B-cm
6401,giúp,O,O
6401,mình,O,O
6401,cái,O,O
6401,vòi,O,B-dv
6401,tưới,O,E-dv
6402,tắt,O,B-cm
6402,giúp,O,O
6402,anh,O,O
6402,cái,O,O
6402,máy,O,B-dv
6402,chơi,O,I-dv
6402,game,O,E-dv
6402,với,O,O
6403,một,O,O
6403,xíu,O,O
6403,nữa,O,O
6403,tầm,O,O
6403,11,O,B-ta
6403,giờ,O,I-ta
6403,15,O,I-ta
6403,phút,O,E-ta
6403,bạn,O,O
6403,kiểm,O,B-cm
6403,tra,O,E-cm
6403,cho,O,O
6403,mình,O,O
6403,cái,O,O
6403,bóng,O,B-dv
6403,tròn,O,E-dv
6403,nha,O,O
6404,mở,O,B-cm
6404,giúp,O,O
6404,mình,O,O
6404,cái,O,O
6404,điều,O,B-dv
6404,hòa,O,E-dv
6405,em,O,O
6405,"ơi,",O,O
6405,em,O,O
